city ,town id,village id,valid vote,spoiled vote,voter,Election of population,votes of Hsieh Chang-ting(DPP),votes of Ma Ying-jeou (KMT)
Chiayi County,1001013,1001013018,765,10,775,1111,417,348
Chiayi County,1001013,1001013019,403,4,407,655,226,177
Chiayi County,1001013,1001013020,546,3,549,736,294,252
Chiayi County,1001013,1001013021,266,1,267,348,129,137
Chiayi County,1001013,1001013022,273,4,277,360,93,180
Chiayi County,1001014,1001014001,1708,14,1722,2400,892,816
Chiayi County,1001014,1001014002,1461,20,1481,2010,805,656
Chiayi County,1001014,1001014003,526,9,535,781,313,213
Chiayi County,1001014,1001014004,637,6,643,876,437,200
Chiayi County,1001014,1001014005,932,10,942,1258,563,369
Chiayi County,1001014,1001014006,440,3,443,562,257,183
Chiayi County,1001014,1001014007,762,6,768,1064,437,325
Chiayi County,1001014,1001014008,3482,33,3515,4896,1706,1776
Chiayi County,1001014,1001014009,898,11,909,1262,500,398
Chiayi County,1001014,1001014010,951,3,954,1351,451,500
Chiayi County,1001014,1001014011,1184,7,1191,1642,652,532
Chiayi County,1001014,1001014012,1236,8,1244,1765,660,576
Chiayi County,1001014,1001014013,513,8,521,745,238,275
Chiayi County,1001014,1001014014,724,10,734,1045,430,294
Chiayi County,1001014,1001014015,629,9,638,896,274,355
Chiayi County,1001014,1001014016,401,4,405,566,189,212
Chiayi County,1001014,1001014017,1233,8,1241,1705,732,501
Chiayi County,1001014,1001014018,504,7,511,719,330,174
Chiayi County,1001014,1001014019,330,1,331,467,176,154
Chiayi County,1001014,1001014020,1360,12,1372,1937,767,593
Chiayi County,1001014,1001014021,664,4,668,996,310,354
Chiayi County,1001014,1001014022,167,0,167,265,106,61
Chiayi County,1001014,1001014023,580,4,584,848,289,291
Chiayi County,1001014,1001014024,534,1,535,744,268,266
Chiayi County,1001015,1001015001,1731,16,1747,2388,949,782
Chiayi County,1001015,1001015002,723,4,727,983,320,403
Chiayi County,1001015,1001015003,439,3,442,578,228,211
Chiayi County,1001015,1001015004,3020,18,3038,4087,1643,1377
Chiayi County,1001015,1001015005,333,4,337,469,180,153
Chiayi County,1001015,1001015006,370,3,373,518,199,171
Chiayi County,1001015,1001015007,297,7,304,427,184,113
Chiayi County,1001015,1001015008,470,7,477,667,222,248
Chiayi County,1001015,1001015009,1228,10,1238,1734,621,607
Chiayi County,1001015,1001015010,454,0,454,594,248,206
Chiayi County,1001015,1001015011,628,5,633,909,321,307
Chiayi County,1001015,1001015012,331,5,336,503,159,172
Chiayi County,1001015,1001015013,192,3,195,275,99,93
Chiayi County,1001015,1001015014,296,4,300,421,126,170
Chiayi County,1001015,1001015015,537,5,542,770,278,259
Chiayi County,1001015,1001015016,504,8,512,725,228,276
Chiayi County,1001015,1001015017,737,6,743,1055,355,382
Chiayi County,1001015,1001015018,326,3,329,440,221,105
Chiayi County,1001016,1001016001,826,6,832,1106,416,410
Chiayi County,1001016,1001016002,308,3,311,429,148,160
Chiayi County,1001016,1001016003,596,6,602,838,346,250
Chiayi County,1001016,1001016004,1295,7,1302,1738,692,603
Chiayi County,1001016,1001016005,628,7,635,849,326,302
Chiayi County,1001016,1001016006,624,7,631,829,352,272
Chiayi County,1001016,1001016007,662,0,662,855,370,292
Chiayi County,1001016,1001016008,524,3,527,803,288,236
Chiayi County,1001016,1001016009,668,7,675,974,330,338
Chiayi County,1001016,1001016010,359,2,361,555,173,186
Chiayi County,1001016,1001016011,293,4,297,410,103,190
Chiayi County,1001017,1001017001,625,4,629,1102,291,334
Chiayi County,1001017,1001017002,307,0,307,529,106,201
Chiayi County,1001017,1001017003,213,2,215,344,68,145
Chiayi County,1001017,1001017004,412,1,413,770,123,289
Chiayi County,1001017,1001017005,293,2,295,493,111,182
Chiayi County,1001018,1001018001,242,1,243,371,81,161
Chiayi County,1001018,1001018002,127,2,129,196,39,88
Chiayi County,1001018,1001018003,137,2,139,233,24,113
Chiayi County,1001018,1001018004,200,3,203,312,56,144
Chiayi County,1001018,1001018005,217,2,219,331,51,166
Chiayi County,1001018,1001018006,199,3,202,295,96,103
Chiayi County,1001018,1001018007,565,5,570,817,41,524
Chiayi County,1001018,1001018008,517,2,519,754,121,396
Chiayi County,1001018,1001018009,169,1,170,254,19,150
Chiayi County,1001018,1001018010,322,2,324,491,34,288
Chiayi County,1001018,1001018011,181,2,183,301,25,156
Chiayi County,1001018,1001018012,210,1,211,324,71,139
Tainan County,1001101,1001101001,3457,27,3484,4569,1399,2058
Tainan County,1001101,1001101002,1784,11,1795,2379,775,1009
Tainan County,1001101,1001101003,2003,19,2022,2704,970,1033
Tainan County,1001101,1001101004,620,8,628,854,359,261
Tainan County,1001101,1001101005,889,11,900,1210,497,392
Tainan County,1001101,1001101006,760,8,768,977,343,417
Tainan County,1001101,1001101007,2248,22,2270,3095,1111,1137
Tainan County,1001101,1001101008,2854,29,2883,3826,1398,1456
Tainan County,1001101,1001101009,847,3,850,1117,425,422
Tainan County,1001101,1001101010,1049,8,1057,1430,657,392
Tainan County,1001101,1001101011,309,5,314,408,164,145
Tainan County,1001101,1001101012,1757,17,1774,2400,827,930
Tainan County,1001101,1001101013,1076,12,1088,1458,423,653
Tainan County,1001101,1001101014,2310,28,2338,3176,1187,1123
Tainan County,1001101,1001101015,2961,33,2994,4095,1532,1429
Tainan County,1001101,1001101016,1167,4,1171,1611,657,510
Tainan County,1001101,1001101017,976,8,984,1351,578,398
Tainan County,1001101,1001101018,1051,8,1059,1478,717,334
Tainan County,1001101,1001101019,1141,14,1155,1584,718,423
Tainan County,1001101,1001101020,2308,21,2329,3190,1048,1260
Tainan County,1001101,1001101021,1123,12,1135,1567,658,465
Tainan County,1001101,1001101022,253,2,255,344,165,88
Tainan County,1001101,1001101023,319,2,321,441,174,145
Tainan County,1001101,1001101024,503,9,512,718,329,174
Tainan County,1001101,1001101025,678,4,682,999,452,226
Tainan County,1001101,1001101026,403,3,406,565,310,93
Tainan County,1001101,1001101027,2811,26,2837,3762,1230,1581
Tainan County,1001101,1001101028,2541,30,2571,3340,1147,1394
Tainan County,1001101,1001101029,3142,24,3166,4129,1308,1834
Tainan County,1001102,1001102001,1098,12,1110,1518,660,438
Tainan County,1001102,1001102002,463,2,465,605,261,202
Tainan County,1001102,1001102003,293,1,294,386,175,118
Tainan County,1001102,1001102004,396,4,400,531,240,156
Tainan County,1001102,1001102005,396,4,400,517,174,222
Tainan County,1001102,1001102006,272,2,274,382,161,111
Tainan County,1001102,1001102007,611,5,616,777,323,288
Tainan County,1001102,1001102008,2365,13,2378,3349,1303,1062
Tainan County,1001102,1001102009,584,7,591,789,470,114
Tainan County,1001102,1001102010,667,9,676,991,518,149
Tainan County,1001102,1001102011,2370,14,2384,3231,1300,1070
Tainan County,1001102,1001102012,543,1,544,786,349,194
Tainan County,1001102,1001102013,560,3,563,795,398,162
Tainan County,1001102,1001102014,1156,13,1169,1676,767,389
Tainan County,1001102,1001102015,362,13,375,510,268,94
Tainan County,1001102,1001102016,233,1,234,303,172,61
Tainan County,1001102,1001102017,454,4,458,665,305,149
Tainan County,1001102,1001102018,306,2,308,466,189,117
Tainan County,1001102,1001102019,570,2,572,773,426,144
Tainan County,1001102,1001102020,289,5,294,390,225,64
Tainan County,1001102,1001102021,198,3,201,272,147,51
Tainan County,1001102,1001102022,272,3,275,381,190,82
Tainan County,1001102,1001102023,282,4,286,401,175,107
Tainan County,1001102,1001102024,366,5,371,533,242,124
Tainan County,1001102,1001102025,648,19,667,911,421,227
Tainan County,1001103,1001103001,1269,11,1280,1760,717,552
Tainan County,1001103,1001103002,2141,19,2160,2864,1229,912
Tainan County,1001103,1001103003,1000,15,1015,1434,608,392
Tainan County,1001103,1001103004,1149,7,1156,1573,714,435
Tainan County,1001103,1001103005,646,5,651,877,363,283
Tainan County,1001103,1001103006,951,9,960,1396,587,364
Tainan County,1001103,1001103007,311,3,314,456,187,124
Tainan County,1001103,1001103008,405,3,408,645,275,130
Tainan County,1001103,1001103009,318,4,322,438,197,121
Tainan County,1001103,1001103010,382,3,385,596,271,111
Tainan County,1001103,1001103011,1115,19,1134,1664,496,619
Tainan County,1001103,1001103012,832,8,840,1176,482,350
Tainan County,1001103,1001103013,884,8,892,1253,512,372
Tainan County,1001103,1001103014,968,10,978,1400,605,363
Tainan County,1001103,1001103015,643,10,653,888,451,192
Tainan County,1001103,1001103016,491,8,499,687,311,180
Tainan County,1001103,1001103017,644,7,651,876,411,233
Tainan County,1001103,1001103018,674,14,688,937,377,297
Tainan County,1001103,1001103019,536,3,539,799,295,241
Tainan County,1001103,1001103020,921,12,933,1261,574,347
Tainan County,1001103,1001103021,521,9,530,719,358,163
Tainan County,1001103,1001103022,545,3,548,761,378,167
Tainan County,1001103,1001103023,591,9,600,906,306,285
Tainan County,1001103,1001103024,436,3,439,648,298,138
Tainan County,1001104,1001104001,1164,11,1175,1589,673,491
Tainan County,1001104,1001104002,1353,11,1364,1832,766,587
Tainan County,1001104,1001104003,531,4,535,722,313,218
Tainan County,1001104,1001104004,1849,17,1866,2513,1084,765
Tainan County,1001104,1001104005,962,10,972,1305,567,395
Tainan County,1001104,1001104006,594,5,599,801,327,267
Tainan County,1001104,1001104007,1135,6,1141,1500,698,437
Tainan County,1001104,1001104008,1262,9,1271,1743,782,480
Tainan County,1001104,1001104009,983,14,997,1384,633,350
Tainan County,1001104,1001104010,485,4,489,655,301,184
Tainan County,1001104,1001104011,998,13,1011,1396,679,319
Tainan County,1001104,1001104012,878,11,889,1237,598,280
Tainan County,1001104,1001104013,1105,5,1110,1639,597,508
Tainan County,1001105,1001105001,1159,11,1170,1554,640,519
Tainan County,1001105,1001105002,973,9,982,1331,641,332
Tainan County,1001105,1001105003,891,6,897,1254,533,358
Tainan County,1001105,1001105004,1013,11,1024,1357,655,358
Tainan County,1001105,1001105005,850,8,858,1190,594,256
Tainan County,1001105,1001105006,928,9,937,1281,639,289
Tainan County,1001105,1001105007,572,8,580,813,348,224
Tainan County,1001105,1001105008,352,5,357,467,239,113
Tainan County,1001105,1001105009,412,4,416,556,295,117
Tainan County,1001105,1001105010,1054,10,1064,1424,769,285
Tainan County,1001105,1001105011,1156,7,1163,1548,762,394
Tainan County,1001105,1001105012,880,12,892,1262,461,419
Tainan County,1001105,1001105013,933,8,941,1282,544,389
Tainan County,1001105,1001105014,813,4,817,1175,473,340
Tainan County,1001105,1001105015,573,5,578,793,386,187
Tainan County,1001105,1001105017,335,13,348,516,209,126
Tainan County,1001105,1001105018,560,3,563,752,361,199
Tainan County,1001105,1001105019,311,2,313,428,181,130
Tainan County,1001105,1001105020,787,6,793,1088,583,204
Tainan County,1001105,1001105021,414,2,416,544,294,120
Tainan County,1001105,1001105022,716,8,724,1008,434,282
Tainan County,1001106,1001106001,976,9,985,1504,496,480
Tainan County,1001106,1001106002,1691,14,1705,2385,876,815
Tainan County,1001106,1001106003,1016,10,1026,1539,603,413
Tainan County,1001106,1001106004,628,4,632,950,411,217
Tainan County,1001106,1001106005,714,10,724,1142,398,316
Tainan County,1001106,1001106006,914,10,924,1325,511,403
Tainan County,1001106,1001106007,634,11,645,914,442,192
Tainan County,1001106,1001106008,315,3,318,481,203,112
Tainan County,1001106,1001106009,273,3,276,465,189,84
Tainan County,1001106,1001106010,262,2,264,411,176,86
Tainan County,1001106,1001106011,1441,11,1452,2269,744,697
Tainan County,1001106,1001106012,451,5,456,761,274,177
Tainan County,1001106,1001106013,725,1,726,1181,371,354
Tainan County,1001106,1001106014,743,1,744,1138,370,373
Tainan County,1001106,1001106015,572,4,576,929,231,341
Tainan County,1001106,1001106016,1304,11,1315,1876,817,487
Tainan County,1001107,1001107001,473,2,475,602,327,146
Tainan County,1001107,1001107002,439,3,442,559,282,157
Tainan County,1001107,1001107003,1733,10,1743,2224,1046,687
Tainan County,1001107,1001107004,1738,15,1753,2337,1150,588
Tainan County,1001107,1001107005,1062,7,1069,1403,649,413
Tainan County,1001107,1001107006,1459,12,1471,1915,903,556
Tainan County,1001107,1001107007,1127,12,1139,1472,791,336
Tainan County,1001107,1001107008,818,8,826,1055,584,234
Tainan County,1001107,1001107009,2356,13,2369,3086,1652,704
Tainan County,1001107,1001107010,854,9,863,1167,690,164
Tainan County,1001107,1001107011,2017,17,2034,2620,1329,688
Tainan County,1001107,1001107012,527,1,528,674,315,212
Tainan County,1001107,1001107013,558,6,564,770,415,143
Tainan County,1001107,1001107014,1662,16,1678,2200,963,699
Tainan County,1001107,1001107015,1212,9,1221,1578,944,268
Tainan County,1001107,1001107016,747,5,752,955,551,196
Tainan County,1001107,1001107017,1030,4,1034,1318,774,256
Tainan County,1001107,1001107018,464,5,469,579,350,114
Tainan County,1001107,1001107019,745,8,753,990,524,221
Tainan County,1001107,1001107020,396,5,401,526,311,85
Tainan County,1001107,1001107021,859,13,872,1163,624,235
Tainan County,1001107,1001107022,776,7,783,1052,575,201
Tainan County,1001107,1001107023,474,3,477,632,312,162
Tainan County,1001107,1001107024,508,2,510,676,376,132
Tainan County,1001107,1001107025,591,4,595,742,468,123
Tainan County,1001107,1001107026,723,4,727,932,546,177
Tainan County,1001107,1001107027,656,6,662,839,539,117
Tainan County,1001107,1001107028,658,5,663,865,491,167
Tainan County,1001107,1001107029,886,3,889,1152,678,208
Tainan County,1001108,1001108001,696,14,710,939,378,318
Tainan County,1001108,1001108002,1920,10,1930,2722,968,952
Tainan County,1001108,1001108003,839,9,848,1168,400,439
Tainan County,1001108,1001108004,1107,6,1113,1535,519,588
Tainan County,1001108,1001108005,1613,17,1630,2231,867,746
Tainan County,1001108,1001108006,1629,11,1640,2147,891,738
Tainan County,1001108,1001108007,568,10,578,810,341,227
Tainan County,1001108,1001108008,563,7,570,747,320,243
Tainan County,1001108,1001108009,956,5,961,1277,661,295
Tainan County,1001108,1001108010,836,11,847,1104,593,243
Tainan County,1001108,1001108011,1469,10,1479,1908,956,513
Tainan County,1001108,1001108012,686,8,694,898,498,188
Tainan County,1001108,1001108013,902,14,916,1343,589,313
Tainan County,1001108,1001108014,832,7,839,1157,589,243
Tainan County,1001108,1001108015,927,10,937,1261,650,277
Tainan County,1001109,1001109001,2091,14,2105,2824,1175,916
Tainan County,1001109,1001109002,1850,20,1870,2573,1137,713
Tainan County,1001109,1001109003,1009,13,1022,1362,599,410
Tainan County,1001109,1001109004,729,4,733,1029,476,253
Tainan County,1001109,1001109005,664,5,669,910,469,195
Tainan County,1001109,1001109006,2211,23,2234,3057,1373,838
Tainan County,1001109,1001109007,1441,12,1453,1985,855,586
Tainan County,1001109,1001109008,1187,9,1196,1608,716,471
Tainan County,1001109,1001109009,752,14,766,1095,440,312
Tainan County,1001109,1001109010,444,3,447,602,272,172
Tainan County,1001109,1001109011,578,5,583,822,370,208
Tainan County,1001109,1001109012,474,3,477,686,294,180
Tainan County,1001110,1001110001,1432,20,1452,1911,911,521
Tainan County,1001110,1001110002,1927,14,1941,2566,1387,540
Tainan County,1001110,1001110003,768,7,775,998,579,189
Tainan County,1001110,1001110004,202,4,206,287,109,93
Tainan County,1001110,1001110005,338,1,339,467,193,145
Tainan County,1001110,1001110006,1429,14,1443,1896,716,713
Tainan County,1001110,1001110007,2227,19,2246,2899,1050,1177
Tainan County,1001110,1001110008,802,12,814,1126,529,273
Tainan County,1001110,1001110009,1086,11,1097,1365,952,134
Tainan County,1001110,1001110010,536,6,542,696,496,40
Tainan County,1001110,1001110011,437,3,440,554,268,169
Tainan County,1001110,1001110012,1602,17,1619,2168,1032,570
Tainan County,1001110,1001110013,635,6,641,901,495,140
Tainan County,1001111,1001111001,819,9,828,1101,546,273
Tainan County,1001111,1001111002,556,4,560,750,413,143
Tainan County,1001111,1001111003,1071,10,1081,1476,659,412
Tainan County,1001111,1001111004,792,5,797,1054,447,345
Tainan County,1001111,1001111005,646,1,647,852,352,294
Tainan County,1001111,1001111006,504,6,510,684,334,170
Tainan County,1001111,1001111007,740,5,745,1044,458,282
Tainan County,1001111,1001111008,585,3,588,871,279,306
Tainan County,1001111,1001111009,656,6,662,918,404,252
Tainan County,1001111,1001111010,513,4,517,639,344,169
Tainan County,1001112,1001112001,1360,14,1374,1756,753,607
Tainan County,1001112,1001112002,2115,15,2130,2821,1220,895
Tainan County,1001112,1001112003,3718,24,3742,5059,2146,1572
Tainan County,1001112,1001112004,5005,41,5046,6759,2852,2153
Tainan County,1001112,1001112005,7283,65,7348,9741,3957,3326
Tainan County,1001112,1001112006,2562,16,2578,3399,1353,1209
Tainan County,1001112,1001112007,1481,5,1486,2042,914,567
Tainan County,1001112,1001112008,700,7,707,906,438,262
Tainan County,1001112,1001112009,1012,11,1023,1352,678,334
Tainan County,1001112,1001112010,507,4,511,691,312,195
Tainan County,1001112,1001112011,271,0,271,379,150,121
Tainan County,1001112,1001112012,953,5,958,1381,588,365
Tainan County,1001112,1001112013,520,9,529,730,336,184
Tainan County,1001112,1001112014,654,6,660,874,364,290
Tainan County,1001112,1001112015,707,10,717,967,475,232
Tainan County,1001112,1001112016,742,8,750,1038,488,254
Tainan County,1001112,1001112017,602,10,612,821,429,173
Tainan County,1001112,1001112018,753,6,759,1006,497,256
Tainan County,1001112,1001112019,948,6,954,1309,650,298
Tainan County,1001112,1001112020,1149,8,1157,1528,816,333
Tainan County,1001112,1001112021,684,3,687,914,483,201
Tainan County,1001113,1001113006,2782,14,2796,3747,1711,1071
Tainan County,1001113,1001113009,1323,10,1333,1787,862,461
Tainan County,1001113,1001113019,902,3,905,1310,671,231
Tainan County,1001113,1001113021,632,5,637,888,469,163
Tainan County,1001113,1001113027,1456,9,1465,1955,850,606
Tainan County,1001113,1001113028,1635,16,1651,2251,1033,602
Tainan County,1001113,1001113029,1397,7,1404,1878,934,463
Tainan County,1001113,1001113030,864,8,872,1207,615,249
Tainan County,1001113,1001113031,847,7,854,1115,688,159
Tainan County,1001113,1001113032,1598,10,1608,2151,941,657
Tainan County,1001113,1001113033,778,7,785,1069,497,281
Tainan County,1001113,1001113034,1069,8,1077,1553,695,374
Tainan County,1001113,1001113035,1089,11,1100,1515,703,386
Tainan County,1001114,1001114001,2224,17,2241,2938,1356,868
Tainan County,1001114,1001114002+1001114010+1001114011,3016,17,3033,4101,1972,1044
Tainan County,1001114,1001114003,1051,8,1059,1431,636,415
Tainan County,1001114,1001114004,1197,13,1210,1566,810,387
